lat,lng,category,title,timeStamp,zip,twp
-28.908636714571614,122.94970713650696,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
27.84267716955553,36.378209403345295,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
25.41316776054397,38.47079304942861,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
51.024268334569385,-90.97784411167605,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
-17.07361023532893,-43.683317684403335,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
-22.455009223197237,131.0456297824826,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
66.5614144519995,106.92958164844941,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
-22.019978723654923,131.57558722906873,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
41.64657444037837,-77.73027547517918,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
65.33206088362085,-160.96926668738936,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
68.71737177626235,-41.576026691534764,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
61.704692636641056,-119.56879375011266,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
67.9750549023472,34.36984828738974,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
28.1318854665508,74.35832524355305,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
-5.596680527836845,-37.20646602664914,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
52.8098846237249,60.35074303448738,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
-27.507159199126733,131.04510364536594,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
51.24763906462151,-106.58616599398678,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
-22.414543131625827,-55.35912321599797,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
21.170702459652418,35.152668969765415,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
66.0314577918823,140.28323061225126,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
36.735268117420034,80.27328844027505,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
56.20224071452874,107.67701114548686,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
8.76664819670735,15.730200358568197,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
64.69397267014536,131.04755736142454,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
22.854683234822204,71.38339997787145,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
28.947835150861664,-113.99398105745254,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
20.129693134587512,102.73757368923123,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
68.2197199250904,-82.56060680668423,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
20.241738179041107,98.8891156261609,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
63.88055052465437,87.06028950155047,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
40.92647053029992,-99.65894406217491,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
-39.033216539500586,-70.26516154039443,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
60.523151579450726,56.09545976046496,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
-32.88376558016778,124.41682996551782,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
-22.738163263949403,30.503771688089927,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
42.432933121680435,74.05745779140958,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
59.98299917065235,118.53624600248946,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
66.02800779376244,151.82136905016665,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
64.63675697338859,-156.14596045026565,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
49.95524065518616,-126.88712583969523,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
66.55983855599325,67.36656985058684,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
63.40483777167209,100.95382084599015,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
-12.597659643459266,38.461089127763785,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
25.089962785951798,14.774824381239853,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
7.3496889658320725,28.15045229526791,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
52.67323039890405,85.5967632307545,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
64.93120284146123,-46.66726945899282,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
63.100612107086135,-162.0917454741682,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
65.90494706957675,-116.42100073994789,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
68.42164212352378,-70.13063522148238,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
-23.266211402925933,137.20734186543802,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
58.04165952186,126.57362420083541,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
43.031734320530106,52.71643122831125,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
32.9754893998922,85.28526856004902,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
58.68472391172604,51.80343260941106,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
21.850197940292716,-15.933523630217053,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
-0.4074921487859342,31.521124752822175,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
64.25092781107057,166.38524374644976,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
-4.856664629234224,-79.8867591495798,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
-14.0572932235619,48.790172889276135,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
50.70739120909461,-1.9164907025428874,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
36.82963466481168,37.1972148760982,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
-17.628734931349868,132.17278064268794,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
1.015577875741812,-65.60911448983077,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
48.46071443974287,72.76778417872458,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
19.79157013280637,45.03201343292531,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
-15.647451570642566,49.00765064341866,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
48.16799786845128,64.88642643671619,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
47.28305501473247,-121.30285413240097,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
69.32644940070253,126.52106835363645,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
-3.105513607117146,-68.91633647570198,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
-0.793592134971604,24.382864021558163,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
58.79971339950362,98.54511904104538,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
22.28729685729536,56.1235790862641,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
44.67799454003773,91.66202086027414,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
3.0027245199300268,40.089357729747036,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
63.28728074776069,-115.02856212517327,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
34.6218248105548,99.60952250583995,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
59.519846434323725,-74.2191944020191,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
53.18115786125399,-123.53355293335855,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
66.7092072009126,179.07156310891554,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
-30.530550794237257,125.87726407614667,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
23.38463252600323,55.393115791478266,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
30.519699656339967,-81.54334939110096,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
65.87498814596469,43.50347242282899,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
55.896085243206684,-118.69606402685645,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
67.75856033753757,122.71231233973674,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
35.03227338614181,-109.78510520080435,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
66.60340094832995,-147.5056445556968,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
-28.43200371416841,18.642753266426695,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
41.463796406819895,100.35893614233959,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
62.6860889973004,-47.229147188630606,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
39.49430024010479,99.16909947026892,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
-5.144773920880077,-79.33284565875567,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
47.55936774833265,-55.95213205017647,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
-19.135959108053335,44.41395152878786,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
-38.136539260535585,-64.82266734531422,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
36.03135708208197,-101.5173465601769,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
34.184787619667134,114.4278723154249,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
65.4355805970907,70.46580423370864,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
-27.01012857631811,-59.10511081513543,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
8.292125548097147,-61.386299636620265,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
-29.491701880204214,138.6296614674987,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
30.710911989197513,110.36047303353268,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
62.67939087165472,-48.95306343721472,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
43.76620906153914,-97.22472400760991,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
30.213189381923712,1.844891752123516,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
37.64068591784944,129.02901200791632,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
65.18840138575338,14.015428285493641,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
64.52547018294304,-18.781163602881776,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
13.836863188826783,25.763634066661012,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
16.394573703796738,45.2984288106407,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
44.86305005291635,45.624583855946355,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
48.67838760107112,-120.64094641092667,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
36.008739571931486,91.4368222176775,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
45.817445548184466,55.79847761184274,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
17.920673877841637,82.87069033910637,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
15.704663392580159,-4.59675254734384,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
68.8666897747649,33.93056135491642,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
43.33781024675328,110.47565077245832,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
30.48729371092854,118.0454193161172,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
43.850121179565406,12.88447021452987,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
51.821752934553885,134.9352486275999,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
49.72295425508335,69.44066136027394,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
61.878833187809064,-74.18497137020833,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
60.951050524041136,133.75094175101503,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
46.09481741522238,121.24309495069951,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
23.96670222332665,48.524012924758324,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
45.86293007071471,96.91831453080226,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
-7.63422173616236,21.208665878892106,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
31.12498377931358,-116.40792400662123,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
55.700853139797175,-103.69495356355495,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
62.336815183530206,-48.85268719899875,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
18.249090355860062,121.00738172493749,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
43.566253042574644,-65.37734282525214,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
-25.046654825434246,133.04694276809863,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
16.810660713789602,18.147340602466613,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
-5.727658272155288,14.83842063058728,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
27.784148999919367,23.565634418905915,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
9.340990899884176,-61.09392814836707,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
41.849438770188655,55.058279443082455,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
30.25156517719273,59.46301980957389,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
-19.637473855117022,17.946801290024922,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
-34.993816566799,117.83931992154209,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
55.467209071791515,67.5960746706013,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
23.825120914625444,97.01113357120613,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
53.0033343901563,84.37615562091537,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
-8.48572016113092,120.81262800210902,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
-24.7034930539811,18.789881406240738,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
42.85940142718647,-7.387863659221239,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
59.278166943285726,140.01088116808717,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
67.14390111922347,-114.92538055438055,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
-24.8272732484118,-53.84512164188028,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
-15.127868535209657,32.74067970910258,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
35.43180287657822,133.18815818413935,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
40.913964903010395,-114.35176527679806,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
30.48648918199615,7.65440580189582,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
52.608066526419464,10.631868299639962,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
-11.170426062116562,-61.39999009761354,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
60.68709942136746,-96.39683589067648,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
20.40820295398406,51.80516926919776,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
31.022778954488118,34.16842808248563,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
49.02316041674516,14.67845346281652,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
-34.00007616002877,-61.295818393581385,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
45.98620012997091,123.688413255088,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
-4.794865084209114,-64.17966883659545,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
68.29829239078433,-32.95005639553591,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
33.97340530428504,42.72375104735258,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
9.077785551423716,12.88215226263739,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
51.82812200096319,87.51162297551599,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
26.53505640532103,38.8345729090656,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
61.89293110613073,23.803152820431706,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
33.70564723583604,101.38597696270301,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
-24.783988393447068,-53.77743439854089,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
16.190615834217198,37.925729156019486,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
15.885696178093596,48.831839933216685,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
30.656032158550957,76.4916864672661,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
64.98177734933499,98.55335961004522,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
-22.356569074841588,-57.36321247932095,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
33.92820750552626,78.45796816236384,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
62.761709210074045,-97.6218337690722,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
-1.5960473418790642,-77.91280291753452,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
17.807632509223495,96.30035645379849,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
3.2403563981380685,-54.02725862291631,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
22.140734132737876,110.92228069302342,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
41.717101994699036,24.115587948073767,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
45.48035320425629,19.103927156482115,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
64.29322664312792,-133.31208936989134,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
69.33266178484132,-105.0352164898529,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
49.346210815206746,-98.3540778004971,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
59.53613237349576,-70.70621097486121,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
-32.03232692322375,21.900958603155573,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
-8.410773943310879,118.77322371182635,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
68.41370406379664,-73.52606124299574,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
34.00322131509354,55.16687094269065,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
-23.32688902860184,30.457833881458726,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
-37.823760660846,143.28442518540515,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
52.78285611773579,77.66173150624945,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
54.173010926792344,88.14771599517985,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
48.961722469238595,-89.45902154779692,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
64.92710079496189,71.20045012928335,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
-30.605781410998695,28.469694447685725,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
19.173418085714232,79.25535763439888,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
62.99199353922687,-149.5440908756612,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
58.29018707024085,-117.6915610332473,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
-42.24607463508326,-65.82925630396234,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
51.2636392799556,95.92239445426867,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
35.52276598188354,7.471587896548698,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
24.282645818025557,34.60755355479907,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
35.818122516463035,52.88621624161783,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
0.3389406529498942,12.273864622298106,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
-19.1158576392521,-50.91684882825848,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
56.96424434876292,58.21647095143953,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
55.80126116225776,109.86433835311584,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
65.53617271720961,-69.79800042227224,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
-1.544095002564518,-78.76861692435168,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
15.784384289230559,30.92493843818096,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
48.80102985706195,16.69424248160729,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
40.050384560569626,-103.42166100003294,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
10.357628574856278,24.04750655057876,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
41.79170584827317,-8.707697857822467,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
27.996547981208735,56.48629023670094,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
26.32858263742193,114.07202518650178,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
9.224306992173098,-69.15749199351819,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
56.31429284022374,-67.48943648243089,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
54.12576054676708,74.34601979379937,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
68.64950943408545,35.00651175104872,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
-14.06747870100417,17.330089130543456,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
53.39978206651604,18.052314639972707,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
28.461330248631015,-9.595068674598366,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
9.483596442611315,78.72543953289585,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
-13.310238233373703,-51.72308146518415,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
-0.30087099700373443,9.886789378894093,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
-20.496181592442497,-52.373933523381055,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
10.331569683007743,11.457917800046488,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
60.682557273184784,132.07671829899215,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
4.156001764871519,46.97433394723777,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
31.47695915568646,80.99736422935541,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
23.21378881030722,111.73361033856258,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
-9.75869491509409,-75.49068080828685,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
-34.364254194771746,141.89112058711498,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
58.01751106638376,-104.79669264125523,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
